time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-01-23 15:26:18.547 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36765680,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:27:18.548 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,46320288,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:28:18.549 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,55572808,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:29:18.549 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,2,33953560,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:30:18.550 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,43680896,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:31:18.550 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,53098304,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:32:18.551 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,2,31973336,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:33:18.551 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,41100888,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:34:18.552 UTC, ,589,3167581,1056,21152,112, ,4, ,23, , , , , , , , , ,4,4, , , , ,1,6, ,23, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,54859648,2, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:35:18.553 UTC, ,589,3167581,1056,21152,112, ,4, ,19, , , , , , , , , ,4,4, , , , ,1,6, ,19, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,3,34733616,2, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:36:18.553 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,45647600,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:37:18.553 UTC, ,589,3167581,1056,21152,112, ,4, ,19, , , , , , , , , ,4,4, , , , ,1,6, ,19, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,2,25708976,2, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:38:18.554 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36531032,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:39:18.554 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,47135416,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:40:18.555 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,2,27367392,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:41:18.556 UTC, ,589,3167581,1056,21152,112, ,4, ,17, , , , , , , , , ,4,4, , , , ,1,6, ,17, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37462632,2, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:42:18.556 UTC, ,589,3167581,1056,21152,112, ,4, ,19, , , , , , , , , ,4,4, , , , ,1,6, ,19, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,48165088,2, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:43:18.557 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,4,28768808,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:44:18.557 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,38395400,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:45:18.558 UTC, ,589,3167581,1056,21152,112, ,4, ,20, , , , , , , , , ,4,4, , , , ,1,6, ,20, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,49445320,2, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:46:18.558 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,1,27855688,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:47:18.559 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,38278824,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:48:18.559 UTC, ,589,3167581,1056,21152,112, ,4, ,19, , , , , , , , , ,4,4, , , , ,1,6, ,19, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,48206360,2, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:49:18.560 UTC, ,589,3167581,1056,21152,112, ,4, ,10, , , , , , , , , ,4,4, , , , ,1,6, ,10, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,6,26409160,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:50:18.561 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37195056,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:51:18.561 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,46506720,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:52:18.567 UTC, ,589,3167581,1056,21152,112, ,4, ,19, , , , , , , , , ,4,4, , , , ,1,6, ,19, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,56705136,2, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:53:18.568 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,5,36403688,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:54:18.568 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,46874064,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:55:18.569 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,2,26541936,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:56:18.569 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37253288,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:57:18.570 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,47755208,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:58:18.570 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,1,28238728,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 15:59:18.571 UTC, ,589,3167581,1056,21152,112, ,4, ,18, , , , , , , , , ,4,4, , , , ,1,6, ,18, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,38926264,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 16:00:18.571 UTC, ,589,3167581,1056,21152,112, ,4, ,17, , , , , , , , , ,4,4, , , , ,1,6, ,17, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,49056000,2, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 16:01:18.572 UTC, ,589,3167581,1056,21152,112, ,4, ,19, , , , , , , , , ,4,4, , , , ,1,6, ,19, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,2,29609552,2, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 16:02:18.573 UTC, ,589,3167581,1056,21152,112, ,4, ,14, , , , , , , , , ,4,4, , , , ,1,6, ,14, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37969672,2, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 16:03:18.573 UTC, ,589,3167581,1056,21152,112, ,4, ,16, , , , , , , , , ,4,4, , , , ,1,6, ,16, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,47260112,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 16:04:18.574 UTC, ,589,3167581,1056,21152,112, ,4, ,14, , , , , , , , , ,4,4, , , , ,1,6, ,14, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,55412080,2, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-23 16:05:18.574 UTC, ,589,3167581,1056,21152,112, ,4, ,12, , , , , , , , , ,4,4, , , , ,1,6, ,12, , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485139456385,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,2,31086424,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
